[V|FLDOS|1|I|120001|12001|63|66270|1011]
[V|FLDOS|2|I|120001|12001|63|68541|455]
[V|FLDOS|3|I|120001|12001|63|65070|9325]
[V|FLDOS|4|I|120001|12001|63|65338|752]
[V|FLDOS|5|I|120001|12003|9|66270|895]
[V|FLDOS|6|I|120001|12003|9|68541|107]
[V|FLDOS|7|I|120001|12003|9|65070|1991]
[V|FLDOS|8|I|120001|12003|9|65338|162]
[V|FLDOS|9|I|120001|12005|44|66270|5222]
[V|FLDOS|10|I|120001|12005|44|68541|671]
[V|FLDOS|11|I|120001|12005|44|65070|15910]
[V|FLDOS|12|I|120001|12005|44|65338|1244]
[V|FLDOS|13|I|120001|12007|14|66270|854]
[V|FLDOS|14|I|120001|12007|14|68541|116]
[V|FLDOS|15|I|120001|12007|14|65070|2215]
[V|FLDOS|16|I|120001|12007|14|65338|177]
[V|FLDOS|17|I|120001|12009|159|66270|11383]
[V|FLDOS|18|I|120001|12009|159|68541|1628]
[V|FLDOS|19|I|120001|12009|159|65070|41339]
[V|FLDOS|20|I|120001|12009|159|65338|3503]
[V|FLDOS|21|I|120001|12011|577|66270|6048]
[V|FLDOS|22|I|120001|12011|577|68541|1710]
[V|FLDOS|23|I|120001|12011|577|65070|31177]
[V|FLDOS|24|I|120001|12011|577|65338|3785]
[V|FLDOS|25|I|120001|12013|15|66270|158]
[V|FLDOS|26|I|120001|12013|15|68541|28]
[V|FLDOS|27|I|120001|12013|15|65070|638]
[V|FLDOS|28|I|120001|12013|15|65338|69]
[V|FLDOS|29|I|120001|12015|67|66270|4667]
[V|FLDOS|30|I|120001|12015|67|68541|719]
[V|FLDOS|31|I|120001|12015|67|65070|11515]
[V|FLDOS|32|I|120001|12015|67|65338|1583]
[V|FLDOS|33|I|120001|12017|31|66270|5342]
[V|FLDOS|34|I|120001|12017|31|68541|779]
[V|FLDOS|35|I|120001|12017|31|65070|13937]
[V|FLDOS|36|I|120001|12017|31|65338|1792]
[V|FLDOS|37|I|120001|12019|47|66270|7081]
[V|FLDOS|38|I|120001|12019|47|68541|1083]
[V|FLDOS|39|I|120001|12019|47|65070|21392]
[V|FLDOS|40|I|120001|12019|47|65338|1977]
[V|FLDOS|41|I|120001|12021|60|66270|6352]
[V|FLDOS|42|I|120001|12021|60|68541|1003]
[V|FLDOS|43|I|120001|12021|60|65070|31673]
[V|FLDOS|44|I|120001|12021|60|65338|2506]
[V|FLDOS|45|I|120001|12023|22|66270|1188]
[V|FLDOS|46|I|120001|12023|22|68541|183]
[V|FLDOS|47|I|120001|12023|22|65070|4692]
[V|FLDOS|48|I|120001|12023|22|65338|426]
[V|FLDOS|49|I|120001|12027|15|66270|421]
[V|FLDOS|50|I|120001|12027|15|68541|58]
[V|FLDOS|51|I|120001|12027|15|65070|1085]
[V|FLDOS|52|I|120001|12027|15|65338|153]
[V|FLDOS|53|I|120001|12029|10|66270|101]
[V|FLDOS|54|I|120001|12029|10|68541|43]
[V|FLDOS|55|I|120001|12029|10|65070|1065]
[V|FLDOS|56|I|120001|12029|10|65338|168]
[V|FLDOS|57|I|120001|12031|199|66270|18889]
[V|FLDOS|58|I|120001|12031|199|68541|2643]
[V|FLDOS|59|I|120001|12031|199|65070|57478]
[V|FLDOS|60|I|120001|12031|199|65338|4062]
[V|FLDOS|61|I|120001|12033|79|66270|3197]
[V|FLDOS|62|I|120001|12033|79|68541|1486]
[V|FLDOS|63|I|120001|12033|79|65070|28134]
[V|FLDOS|64|I|120001|12033|79|65338|2290]
[V|FLDOS|65|I|120001|12035|23|66270|2621]
[V|FLDOS|66|I|120001|12035|23|68541|327]
[V|FLDOS|67|I|120001|12035|23|65070|7916]
[V|FLDOS|68|I|120001|12035|23|65338|601]
[V|FLDOS|69|I|120001|12037|8|66270|154]
[V|FLDOS|70|I|120001|12037|8|68541|29]
[V|FLDOS|71|I|120001|12037|8|65070|836]
[V|FLDOS|72|I|120001|12037|8|65338|77]
[V|FLDOS|73|I|120001|12039|25|66270|125]
[V|FLDOS|74|I|120001|12039|25|68541|57]
[V|FLDOS|75|I|120001|12039|25|65070|1120]
[V|FLDOS|76|I|120001|12039|25|65338|86]
[V|FLDOS|77|I|120001|12041|10|66270|168]
[V|FLDOS|78|I|120001|12041|10|68541|86]
[V|FLDOS|79|I|120001|12041|10|65070|1777]
[V|FLDOS|80|I|120001|12041|10|65338|276]
[V|FLDOS|81|I|120001|12043|13|66270|123]
[V|FLDOS|82|I|120001|12043|13|68541|20]
[V|FLDOS|83|I|120001|12043|13|65070|548]
[V|FLDOS|84|I|120001|12043|13|65338|85]
[V|FLDOS|85|I|120001|12045|9|66270|411]
[V|FLDOS|86|I|120001|12045|9|68541|59]
[V|FLDOS|87|I|120001|12045|9|65070|1629]
[V|FLDOS|88|I|120001|12045|9|65338|144]
[V|FLDOS|89|I|120001|12047|8|66270|95]
[V|FLDOS|90|I|120001|12047|8|68541|26]
[V|FLDOS|91|I|120001|12047|8|65070|733]
[V|FLDOS|92|I|120001|12047|8|65338|84]
[V|FLDOS|93|I|120001|12049|0|66270|586]
[V|FLDOS|94|I|120001|12049|0|68541|24]
[V|FLDOS|95|I|120001|12049|0|65070|1308]
[V|FLDOS|96|I|120001|12049|0|65338|116]
[V|FLDOS|97|I|120001|12051|10|66270|353]
[V|FLDOS|98|I|120001|12051|10|68541|53]
[V|FLDOS|99|I|120001|12051|10|65070|1560]
[V|FLDOS|100|I|120001|12051|10|65338|144]
[V|FLDOS|101|I|120001|12053|37|66270|4595]
[V|FLDOS|102|I|120001|12053|37|68541|563]
[V|FLDOS|103|I|120001|12053|37|65070|9785]
[V|FLDOS|104|I|120001|12053|37|65338|1132]
[V|FLDOS|105|I|120001|12055|25|66270|2682]
[V|FLDOS|106|I|120001|12055|25|68541|261]
